country,iso3,wc_year,won_wc,runner_up,semifinalist,finalist,top4,is_host,is_winner,wc_titles_before,wc_finals_before,wc_semifinals_before,wc_participations_before,years_since_last_wc,years_since_last_win,years_since_last_final,num_teams_in_tournament,total_goals_in_tournament,avg_goals_per_match,confederation,gdp_per_capita,gdp_total,gdp_growth,gdp_per_capita_rank,gdp_total_rank,population,population_log,population_rank,population_growth,urbanization_pct,pop_density,pop_pct_young,life_expectancy,infant_mortality,under5_mortality,health_spending_pct_gdp,physicians_per_1000,literacy_rate,edu_spending_pct_gdp,secondary_enrollment,tertiary_enrollment,govt_effectiveness,rule_of_law,control_corruption,political_stability,voice_accountability,regulatory_quality,internet_users_pct,electricity_access_pct,air_transport_passengers,trade_pct_gdp,inflation,unemployment,investment_pct_gdp,fdi_pct_gdp,govt_spending_pct_gdp,military_spending_pct_gdp,military_personnel,gini_index,rd_spending_pct_gdp,scientific_articles,gdp_per_capita_vs_winner,population_vs_winner,gdp_per_capita_log,gdp_total_log,is_europe,is_south_america,is_africa,is_asia,is_north_america,is_oceania,football_tradition,fifa_rank,fifa_rank_inverse,elo_rating,gdp_per_capita_vs_avg,population_vs_avg,football_power_index,is_former_champion,decade,is_strong_europe,is_strong_sa
Argentina,ARG,1990,0,1,0,1,1,0,0,2,3,3,9,4,4,4,24,115,2.2115384615384617,CONMEBOL,4315.33403111588,141352654305.163,-2.46721377810472,13.0,12.0,32755901.0,17.3045936870206,9.0,1.49157462934909,86.9197327116719,11.9691674979629,,71.615,24.8,28.8,,2.68,,1.06737995147705,72.95556640625,,,,,,,,0.0,92.1548004150391,5369100.0,14.9908589999441,,,13.9969815756662,1.29887904052817,10.3254404487432,1.45090921225786,85000.0,,,,,,8.369930012135745,25.674523699156342,0,1,0,0,0,0,92,,,1960.0,0.33751324843394914,0.9721816678124306,99.39999999999999,1,1990,0,1
Romania,ROU,1990,0,0,0,0,0,0,0,0,0,0,4,20,99,99,24,115,2.2115384615384617,UEFA,1648.48522974542,38247882300.4904,,17.0,18.0,23201835.0,16.959741928336292,11.0,0.17417662808295,54.213790243794,101.163440156965,,69.7412195121951,24.2,30.9,,1.823,,,,,,,,,,,0.0,100.0,1322000.0,42.9070987294556,,,30.2482806853946,2.61452383727707e-05,33.3442126121926,4.54741504925103,126000.0,,,,,,7.407612102656918,24.36735403099321,1,0,0,0,0,0,40,,,1780.0,0.1289322219033155,0.6886209189180547,23.4,0,1990,0,0
Ireland,IRL,1990,0,0,0,0,0,0,0,0,0,0,0,99,99,99,24,115,2.2115384615384617,UEFA,14031.3025675469,49305632408.4929,8.46652776398362,10.0,14.0,3513974.0,15.07225814872628,19.0,0.0844130206737995,56.9095941132045,51.0084772826245,,74.8460731707317,7.6,9.2,,1.551,,4.60056018829346,,,,,,,,,0.0,100.0,4812300.0,105.02942597332,3.31732886680118,,21.5271166857683,1.26133865366034,35.7420554142964,1.20350328404375,13000.0,,,,,,9.549046010379788,24.621304159106064,1,0,0,0,0,0,10,,,1800.0,1.0974238552995101,0.10429330287600753,15.0,0,1990,0,0
UAE,ARE,1990,0,0,0,0,0,0,0,0,0,0,0,99,99,99,24,115,2.2115384615384617,Unknown,26709.993440327,50701443748.2975,18.3279855336307,2.0,13.0,1898220.0,14.456427162920567,21.0,5.8784228791753,78.6857684415241,26.7279639538158,,71.074,11.8,15.1,,,,,54.8809394836426,,,,,,,,0.0,100.0,1685900.0,,,,,-0.228435309603761,,,66000.0,,,,,,10.19279306051532,24.649220223435886,0,0,0,0,0,0,10,,,1580.0,2.0890565102704466,0.05633838878298332,8.399999999999999,0,1990,0,0
Belgium,BEL,1990,0,0,0,0,0,0,0,0,0,1,7,4,99,99,24,115,2.2115384615384617,UEFA,20600.3752789827,205331747947.851,3.13740221731629,7.0,10.0,9967379.0,16.11482821871074,15.0,0.298235706313592,78.5554278990186,,,76.0519512195122,8.3,10.0,,3.267,,,,,,,,,,,0.00101,100.0,3132700.0,121.467851074465,3.44831217961807,,24.3463734360231,3.91889227088431,,2.35544045891723,106000.0,,,,,,9.933064572038084,26.047892790748826,1,0,0,0,0,0,70,,,1780.0,1.6112077371609534,0.2958277087215094,32.4,0,1990,0,0
England,GBR,1990,0,0,1,0,1,0,0,1,1,1,8,4,24,24,24,115,2.2115384615384617,UEFA,19095.4669984608,1093169389204.55,0.779266119883417,8.0,3.0,57247586.0,17.86289603357075,4.0,0.298930554095876,78.1091783885209,236.628719050965,,75.8804878048781,7.9,9.3,,1.614,,4.05552005767822,,,,,,,,,0.0874,100.0,47113600.0,48.2498264500798,8.06346090938833,,23.5558879470108,3.78380567982468,32.583043271347,3.983217694585,308000.0,35.7,,,,,9.857206255944,27.720102289514752,1,0,0,0,0,0,88,,,1880.0,1.493505033571458,1.6990848041614106,65.8,1,1990,1,0
Costa Rica,CRC,1990,0,0,0,0,0,0,0,0,0,0,0,99,99,99,24,115,2.2115384615384617,CONCACAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,10,,,1640.0,,,10.2,0,1990,0,0
Netherlands,NLD,1990,0,0,0,0,0,0,0,0,2,2,4,12,99,12,24,115,2.2115384615384617,UEFA,21322.1944802703,318799003993.707,4.18322279220835,5.0,7.0,14951510.0,16.520322856044956,12.0,0.688603823438797,68.9873866123858,442.876481042654,,76.8780487804878,6.8,8.3,,2.492,,5.22109985351562,,,,,,,,,0.334,100.0,8559400.0,104.115680713624,2.45408985919675,,23.9012711605125,3.348708621698,45.32571977312,2.36901988510143,104000.0,31.1,,,,,9.967503803577085,26.48782665962204,1,0,0,0,0,0,82,,,1880.0,1.6676630524741876,0.44375466662065666,48.99999999999999,0,1990,1,0
South Korea,KOR,1990,0,0,0,0,0,0,0,0,0,0,2,4,99,99,24,115,2.2115384615384617,AFC,6812.9019416767,292064221388.988,10.0248996213899,12.0,8.0,42869283.0,17.57366611345179,7.0,0.985130494218767,73.9851161168568,444.425492432096,,71.5975609756098,12.0,15.7,,0.812,,2.94824004173279,,,,,,,,,0.0233,99.8828430175781,15684500.0,49.1903734944072,8.57327225728677,,40.1529466515345,0.358003453838808,12.8647213570919,4.00230428922186,650000.0,,,,,,8.826573437844125,26.400239551295915,0,0,0,1,0,0,24,,,1620.0,0.5328543860143917,1.2723426855168196,13.799999999999999,0,1990,0,0
Cameroon,CMR,1990,0,0,0,0,0,0,0,0,0,0,1,8,99,99,24,115,2.2115384615384617,CAF,1086.71700937081,12314482627.8454,-6.10569764600656,19.0,19.0,11331821.0,16.24312534383179,13.0,2.94699987458872,40.0887363273593,23.9720357089971,,54.348,81.5,137.4,,0.082,,3.28710007667542,25.8838996887207,2.95227003097534,,,,,,,0.0,,284200.0,37.496445441126,1.09938128383608,,17.8119783746051,-0.916249104832404,14.5567883473176,1.4745666126807,23000.0,,,,,,6.990916512261402,23.2340418560932,0,0,1,0,0,0,33,,,1720.0,0.0849949008156674,0.3363237860296356,19.5,0,1990,0,0
Czechoslovakia,CZE,1990,0,0,0,0,0,0,0,0,2,2,6,8,99,28,24,115,2.2115384615384617,UEFA,3969.36733543794,41016881802.4843,,14.0,17.0,10333355.0,16.150887570553305,14.0,-0.267830773210837,75.218790827643,,,71.3839024390244,10.4,12.2,,2.721,,,,,,,,,,,0.0,100.0,1095700.0,63.0512785845125,,,24.3277286034708,,,,,,,,,,8.286361999631222,24.437249570184527,1,0,0,0,0,0,45,,,1820.0,0.3104543133744014,0.30668972586032417,36.1,0,1990,0,0
Egypt,EGY,1990,0,0,0,0,0,0,0,0,0,0,1,56,99,99,24,115,2.2115384615384617,CAF,735.982935028025,42978914311.3504,5.66702915715818,20.0,16.0,58396618.0,17.882768535162647,3.0,2.92960944817985,43.5688827270165,58.6635370937767,,62.513,67.7,86.0,,,,,68.7174301147461,13.5156497955322,,,,,,,0.0,,3239200.0,52.9227557411273,16.7563747077691,,28.9144058455115,1.70781419624217,24.1137787056367,3.4676995357893,434000.0,32.0,,,,,6.601206932356847,24.483975467519496,0,0,1,0,0,0,10,,,1680.0,0.057563096947335815,1.7331876012766496,11.4,0,1990,0,0
Colombia,COL,1990,0,0,0,0,0,0,0,0,0,0,1,28,99,99,24,115,2.2115384615384617,CONMEBOL,1474.8455285342,47844090709.9908,4.28199833053058,18.0,15.0,32440069.0,17.294904914212925,10.0,2.06742882129527,69.4907571843537,29.2384578639027,,68.701,29.6,35.8,,0.807,,,,,,,,,,,0.0,89.9,5266700.0,34.7778103803081,29.1520245976215,,20.606730546634,1.04506114042541,,1.86015929954807,110000.0,,,,,,7.296308536872234,24.59121345108516,0,1,0,0,0,0,58,,,1760.0,0.11535141930719651,0.9628079039672982,28.199999999999996,0,1990,0,0
Switzerland,CHE,1994,0,0,0,0,0,0,0,0,0,0,6,28,99,99,24,141,2.7115384615384617,UEFA,43091.7770970073,301375055202.164,1.26975779924055,1.0,9.0,6993795.0,15.760533885338026,20.0,0.797158411024818,70.9804424734025,176.925563862413,,78.35,5.5,6.7,,3.115,,4.90888977050781,,,,,,,,,2.72,100.0,9338200.0,76.1553638103637,0.852116995120664,3.58,28.3186953218297,1.22196548160131,17.6792138702836,1.33228409403183,39000.0,,,,13.063201324212496,0.0439129421814105,10.6710874712774,26.431621356615423,1,0,0,0,0,0,60,14.0,0.07142857142857142,1740.0,3.656360556743068,0.16420244401416492,28.2,0,1990,0,0
Sweden,SWE,1994,0,0,1,0,1,0,0,0,1,3,8,4,99,36,24,141,2.7115384615384617,UEFA,26045.5196995275,228699066874.028,4.01576585901515,4.0,11.0,8780745.0,15.988071813947796,17.0,0.710705461619655,83.8312298868944,21.556320191722,,78.650243902439,4.4,5.2,,3.656,,,,,,,,,,,3.41,100.0,10807700.0,63.9497416473143,2.15813800724629,9.58,20.0212847705087,2.74106102115094,42.0096540828111,2.10703239487222,70000.0,,,,7.895656441894562,0.0551329210385362,10.167601043887972,26.155672857835768,1,0,0,0,0,0,48,10.0,0.1,1880.0,2.209976411389186,0.20615699906347823,33.8,0,1990,0,0
Norway,NOR,1994,0,0,0,0,0,0,0,0,0,0,1,56,99,99,24,141,2.7115384615384617,UEFA,29315.8092337732,127131319428.701,5.0552739968782,2.0,13.0,4336613.0,15.282604186647928,21.0,0.569388227765026,73.6500015258789,11.8731943577444,,77.689756097561,4.9,6.1,,2.785,,7.83044004440308,,,,,,,,,4.15,100.0,11133100.0,67.6345957946686,1.37567498071478,5.349,23.0188733920169,2.15241526012205,38.3583247329037,2.67698123806063,33000.0,,,,8.887039333302019,0.027228913048231,10.285882213785287,25.56848640043321,1,0,0,0,0,0,10,19.0,0.05263157894736842,1780.0,2.487462244364407,0.10181631765637966,14.4,0,1990,0,0
Brazil,BRA,1994,1,0,0,1,1,0,1,3,4,7,14,4,24,24,24,141,2.7115384615384617,CONMEBOL,3298.71491891786,525369851353.742,5.8528703643893,14.0,5.0,159265006.0,18.886080077176626,1.0,1.56329973533197,77.1710338911115,19.0550775651042,,67.293,42.4,50.8,,1.197,,,,,,,,,,,0.0377,91.8837280273438,17898600.0,18.6747597961023,2075.88839757325,6.579,22.1455629464805,0.584730926619457,,2.016007789121,296000.0,,,,1.0,1.0,8.101288253101753,26.98736833027838,0,1,0,0,0,0,100,3.0,0.3333333333333333,2060.0,0.27989774221469316,3.739272202163581,129.8,1,1990,0,1
Italy,ITA,1994,0,1,0,1,1,0,0,3,4,6,12,4,12,12,24,141,2.7115384615384617,UEFA,19382.2002150155,1101750159702.21,2.15102367074849,6.0,2.0,56843400.0,17.855810676434466,6.0,0.0203720739457194,66.7649491303665,193.272585087212,,77.9219512195122,6.8,8.0,,5.784,,4.42311000823975,,,,,,,,,0.192,100.0,22959300.0,40.3620026081266,4.05184218065716,11.086,19.5160307409463,0.200458861133579,45.7716321828864,1.71374275955101,436000.0,,,,5.875682103918762,0.3569107955830548,9.872110409187252,27.72792108562172,1,0,0,0,0,0,93,2.0,0.5,2020.0,1.6445901548581396,1.3345866165758051,126.5,1,1990,1,0
Germany,DEU,1994,0,0,0,0,0,0,0,0,0,1,3,4,99,99,24,141,2.7115384615384617,UEFA,27201.9593555204,2215282632276.73,2.59685569693275,3.0,1.0,81438348.0,18.21535682568845,5.0,0.346856648630233,80.0393454794137,233.274177193435,,76.2707317073171,5.5,6.8,,2.977,,4.31664991378784,,,,,,,,,0.923,100.0,32465300.0,41.0957443335763,2.69305639854954,8.727,24.5513106495033,0.339343818597409,31.7466621690732,1.5366036133542,362000.0,29.1,,,8.246229220815474,0.511338617599399,10.21104428481911,28.42640111050756,1,0,0,0,0,0,95,1.0,1.0,2020.0,2.3081009406910797,1.9120342786821862,47.099999999999994,1,1990,1,0
Greece,GRC,1994,0,0,0,0,0,0,0,0,0,0,0,99,99,99,24,141,2.7115384615384617,UEFA,10937.0223808611,114980063202.247,1.99999984724822,9.0,14.0,10512922.0,16.168115725144922,16.0,0.500703437870186,71.986767203146,81.5587432117921,,77.6390243902439,7.7,8.8,,3.868,,,,,,,,,,,0.378,100.0,5812900.0,35.2202302292147,10.8740756809131,9.808,21.0336354720997,0.853191390471272,,3.58197232877289,206000.0,,,,3.3155403390993787,0.0660089888170412,9.299908861676837,25.46802458682176,1,0,0,0,0,0,10,31.0,0.03225806451612903,1720.0,0.9280122551356543,0.24682557697648885,12.6,0,1990,0,0
Bolivia,BOL,1994,0,0,0,0,0,0,0,0,0,0,2,44,99,99,24,141,2.7115384615384617,CONMEBOL,774.035669644318,5981222858.82727,4.6672651026673,20.0,22.0,7727322.0,15.860272918106478,19.0,1.93553666553041,58.8292590535639,7.1331320963722,,59.282,76.7,98.8,,,,,,,,,,,,,,64.1,1175200.0,48.8608505020702,7.87404421467434,3.08,14.371195053134,2.17681238557843,18.9761004512685,2.25030123424626,28000.0,,,,0.2346476396627325,0.0485186431977405,6.651617957339635,22.511890875446117,0,1,0,0,0,0,10,35.0,0.02857142857142857,1640.0,0.06567734455760572,0.18142441379600419,10.2,0,1990,0,0
Morocco,MAR,1994,0,0,0,0,0,0,0,0,0,0,2,8,99,99,24,141,2.7115384615384617,CAF,1358.79443359375,35604137422.5796,10.5880004161286,17.0,18.0,26000822.0,17.073638710870615,11.0,1.49661980506301,51.2177079462615,58.2586197624916,,64.346,56.8,68.1,,0.363,41.5900001525879,,37.4641494750977,10.7795495986938,,,,,,,,58.6088981628418,2183900.0,47.3135537325048,5.14167152953361,13.858,25.6674729824651,1.5473605424266,20.4034685295887,4.49381938880623,195000.0,,,,0.4119162967982396,0.1632550844219978,7.214353139717653,24.295727687786787,0,0,1,0,0,0,28,25.0,0.04,1700.0,0.11529444145526471,0.6104551990410454,17.4,0,1990,0,0
Spain,ESP,1994,0,0,0,0,0,0,0,0,0,1,8,4,99,99,24,141,2.7115384615384617,UEFA,13405.704414883,530183651720.283,2.38319537908909,8.0,4.0,39549108.0,17.493053698194142,8.0,0.476100555169168,75.4723725309182,79.1869053339741,,77.9014634146342,5.9,7.4,,4.221,,4.48788022994995,,,,,,,,,0.28,100.0,22361300.0,41.6958801099563,4.71841373967329,24.209,21.6518714365569,1.65463950244582,33.7892451385938,2.00133740218861,213000.0,35.1,,,4.063917235770324,0.2483226478514683,9.503435597956566,26.996489296150703,1,0,0,0,0,0,85,6.0,0.16666666666666666,1880.0,1.1374812588394907,0.9285459742786516,39.9,1,1990,1,0
Argentina,ARG,1994,0,0,0,0,0,0,0,2,4,4,10,4,8,4,24,141,2.7115384615384617,CONMEBOL,7437.56242327594,257440000000.0,5.83620070368526,12.0,10.0,34613491.0,17.359754077326315,10.0,1.3401375748685,87.964582650281,12.647940029744,,72.732,22.0,25.4,,,,,70.8677520751953,37.3899002075195,,,,,,,0.0437,93.5012741088867,6260700.0,18.1343458669981,,11.76,19.9656232520199,1.411953029158,14.9007924176507,1.45703853325047,69000.0,45.9,,,2.254684810931108,0.2173326826107676,8.914298442864169,26.274052520190484,0,1,0,0,0,0,92,5.0,0.2,1960.0,0.6310811879853795,0.8126660587080836,104.39999999999999,1,1990,0,1
Romania,ROU,1994,0,0,0,0,0,0,0,0,0,0,5,4,99,99,24,141,2.7115384615384617,UEFA,1323.03237766927,30072805104.2542,3.93194272962506,18.0,19.0,22730211.0,16.939205478671695,12.0,-0.14537906455364,54.0905691656188,99.0379983442987,,69.509756097561,22.3,27.6,,1.763,,,,,,,,,,,0.0263,100.0,1242700.0,51.8670700671661,136.759392815441,8.17,24.809134731324,1.13391484039433,29.7690932021468,3.11472840805896,200000.0,28.2,,,0.4010750883872346,0.1427194307831815,7.187681636732559,24.12688711540425,1,0,0,0,0,0,40,7.0,0.14285714285714285,1880.0,0.11226001169814548,0.5336668002361602,26.4,0,1990,0,0
Russia,RUS,1994,0,0,0,0,0,0,0,0,0,0,0,99,99,99,24,141,2.7115384615384617,UEFA,2662.10400390625,395077301248.464,-12.5697559802151,15.0,7.0,148407912.0,18.815475202640226,2.0,-0.0342679070319955,72.9541091918945,9.05957648127472,,64.4670731707317,17.8,22.1,,4.297,,,90.7941513061523,44.2100410461426,,,,,,,0.0538,100.0,28933100.0,50.9537126483831,307.722635553193,8.131,25.5374539500614,0.174540526074499,27.0478919361441,4.5237006553879,1400000.0,,,,0.8070124485869639,0.9318300091609578,7.886872068028909,26.70234728206411,1,0,0,0,0,0,42,13.0,0.07692307692307693,1800.0,0.22588096229864235,3.4843660503974045,24.6,0,1990,0,0
Ireland,IRL,1994,0,0,0,0,0,0,0,0,0,0,1,4,99,99,24,141,2.7115384615384617,UEFA,15902.9296755168,57097656065.96,5.75582797061618,7.0,17.0,3590386.0,15.093770275575867,22.0,0.394187638653739,57.6989865369237,52.1176658440993,,75.7866341463415,6.1,7.4,,1.986,,5.18871021270752,,,,,,,,,0.558,100.0,4825700.0,126.488901394528,2.30920192610951,14.544,16.5139818932744,1.50090049057357,37.1157314454571,1.10873259118524,17000.0,36.9,,,4.820946964623952,0.0225434707232548,9.674258627557023,24.76802890313289,1,0,0,0,0,0,10,12.0,0.08333333333333333,1800.0,1.3493721707350224,0.0842961734157552,15.0,0,1990,0,0
Netherlands,NLD,1994,0,0,0,0,0,0,0,0,2,2,5,4,99,16,24,141,2.7115384615384617,UEFA,24682.5866742863,379688232231.505,2.96109249092605,5.0,8.0,15382838.0,16.54876303037667,13.0,0.602938474274189,70.4100572065956,455.65278436019,,77.3751219512195,5.9,7.1,,,,4.65639019012451,,,,,,,,,3.26,100.0,12894800.0,103.046028953898,2.80152693672192,7.159,21.2124676655347,1.87693869608483,45.4309105979724,1.91306097545144,77000.0,,,,7.482485537847992,0.0965864277806262,10.11385328104781,26.66261631142448,1,0,0,0,0,0,82,4.0,0.25,1900.0,2.094330808197747,0.36116294450637587,49.599999999999994,0,1990,1,0
South Korea,KOR,1994,0,0,0,0,0,0,0,0,0,0,3,4,99,99,24,141,2.7115384615384617,AFC,10733.9888860657,479181794216.859,9.3718357757101,10.0,6.0,44641540.0,17.614175373650166,7.0,1.00615724501748,77.8585649228147,462.798465685258,,73.3975609756098,8.7,11.4,,1.058,,2.92028999328613,,,,,,,,,0.311,99.9891204833984,24932300.0,47.7418242135125,6.26585950039679,2.476,38.9077981467888,0.237195989855495,12.7595932016023,3.19275266895546,750000.0,,,,3.2539910692212755,0.2802972298886549,9.281170517340833,26.895345890991,0,0,0,1,0,0,24,22.0,0.045454545454545456,1680.0,0.9107847534618103,1.048107640066102,15.6,0,1990,0,0
Saudi Arabia,SAU,1994,0,0,0,0,0,0,0,0,0,0,0,99,99,99,24,141,2.7115384615384617,AFC,10601.9196697805,135174899866.489,0.952965973086691,11.0,12.0,12750040.0,16.36104496681869,14.0,4.27991376620104,78.64816223271,5.93110634556611,,70.587,29.8,32.6,,,,6.34382009506226,,19.4799900054932,,,,,,,,100.0,12142300.0,60.0713114592181,0.564325478533149,6.733,20.3571499120953,0.258430621127419,,10.644781673538,164000.0,,,,3.2139545036096813,0.0800555019600476,9.268790364626057,25.629835331444752,0,0,0,1,0,0,10,30.0,0.03333333333333333,1640.0,0.8995786091410948,0.2993493131094582,10.2,0,1990,0,0
Cameroon,CMR,1994,0,0,0,0,0,0,0,0,0,0,2,4,99,99,24,141,2.7115384615384617,CAF,700.70950185009,8902446252.18372,1.87680922580404,22.0,21.0,12704903.0,16.357498539917803,15.0,2.8078428743676,42.7381230483001,26.8767383808255,,53.537,85.5,145.4,,,,,27.1619205474854,,,,,,,,,34.9995040893555,295000.0,36.9611210051921,35.0944618459464,8.878,16.611616276948,0.0412731557711486,9.06269479640358,1.31034009188973,12000.0,,,,0.2124189325459979,0.0797720938145068,6.552093395795591,22.909591935713397,0,0,1,0,0,0,33,21.0,0.047619047619047616,1720.0,0.05945557962328003,0.2982895729089709,19.5,0,1990,0,0
Nigeria,NGA,1994,0,0,0,0,0,0,0,0,0,0,0,99,99,99,24,141,2.7115384615384617,CAF,744.884247151377,80399613063.6364,-1.81492448525675,21.0,16.0,107935714.0,18.49704636712165,3.0,2.64135723468862,38.3306573470114,118.5103966973,,45.748,104.6,203.1,,,,,,,,,,,,,,37.8264694213867,664800.0,,57.0317089119659,4.064,,2.43685234729338,,0.781452287737133,80000.0,,,,0.2258104338994336,0.6777114239395439,6.613228833356761,25.11027520047841,0,0,1,0,0,0,35,18.0,0.05555555555555555,1760.0,0.0632038306169717,2.5341474886258344,21.299999999999997,0,1990,0,0
Colombia,COL,1994,0,0,0,0,0,0,0,0,0,0,2,4,99,99,24,141,2.7115384615384617,CONMEBOL,2325.91872973374,81703500846.0364,5.81466190724336,16.0,15.0,35127410.0,17.374492295364124,9.0,1.97202887200902,71.3349044726196,31.6605768364128,,69.422,26.2,31.0,,1.008,,,,,,,,,,,0.107,92.7219619750977,7686500.0,35.917537450138,22.8462417553044,8.25,25.5384467490805,1.77042262125538,,2.50840701347047,146000.0,,,,0.7050984358771916,0.2205594994295231,7.751870392542891,25.12636268790702,0,1,0,0,0,0,58,9.0,0.1111111111111111,1860.0,0.19735546024113754,0.8247320051399301,31.199999999999996,0,1990,0,0
Mexico,MEX,1994,0,0,0,0,0,0,0,0,0,0,9,8,99,99,24,141,2.7115384615384617,CONCACAF,6202.36588372862,553618247900.74,4.39412788764169,13.0,3.0,89259205.0,18.307055110560643,4.0,1.81495080594105,72.9565584912625,45.9164098870856,,70.302,31.7,36.9,,1.58,,3.47706007957458,,,,,,,,,0.0433,95.238294,18791400.0,29.1584721341582,6.96581237191123,4.436,24.3372579448117,1.98196140419983,10.4048304675777,0.476011477226271,175000.0,53.4,,,1.8802370123464016,0.560444552395898,8.73268609239443,27.039741202955074,0,0,0,0,1,0,55,17.0,0.058823529411764705,1780.0,0.5262740945842581,2.095654735627992,27.9,0,1990,0,0
Bulgaria,BGR,1994,0,0,1,0,1,0,0,0,0,0,5,8,99,99,24,141,2.7115384615384617,UEFA,1149.89464008734,9709240033.98973,1.81801131807214,19.0,20.0,8443591.0,15.94891825001742,18.0,-0.339586079485037,67.7225112915039,76.3227967097532,,71.2087804878049,15.4,19.2,,3.338,,4.1706600189209,,,,,,,,,0.0195,100.0,789200.0,90.7201293759513,96.0573382686505,12.8,9.39117199391172,1.08556385083714,43.7151826484018,2.49261728620574,80000.0,24.3,,,0.3485886681182385,0.0530159839381163,7.047425599844817,22.99634384986224,1,0,0,0,0,0,10,20.0,0.05,1840.0,0.09756918116792196,0.19824119501014928,16.2,0,1990,0,0
Croatia,HRV,1998,0,0,1,0,1,0,0,0,0,0,0,99,99,99,32,171,2.671875,UEFA,5712.58985659548,25890228429.7214,2.25167791290693,16.0,23.0,4532135.0,15.326703688859368,27.0,-0.061431194309139,55.5584318277687,81.0612591665176,,72.3170731707317,7.7,9.0,,2.317,,,,,,,,,,,3.27,100.0,920000.0,64.98432965861,6.39668660837554,11.392,20.9269069316169,3.87820919583407,46.2331566234925,5.54555805177024,96180.0,28.7,,,0.2297035372466512,0.0752962867144025,8.650427764898525,23.97713145375789,1,0,0,0,0,0,65,15.0,0.06666666666666667,1900.0,0.4528050121739938,0.10752788937916417,34.5,0,1990,0,0
Norway,NOR,1998,0,0,0,0,0,0,0,0,0,0,2,4,99,99,32,171,2.671875,UEFA,34803.4634058738,154230295158.447,2.66868660973638,1.0,16.0,4431464.0,15.304240561467433,28.0,0.595410343346654,75.3306335451989,12.1328865087448,,78.3292682926829,4.1,5.1,,3.166,,7.35761022567749,,,,,,,,,22.6,100.0,14291500.0,71.6226841846104,2.25241329996429,3.737,28.2518520937403,3.66067530056801,35.893194280573,2.15582766096953,28870.0,,,,1.399449085870143,0.0736237521407797,10.457472183967758,25.76171274543519,1,0,0,0,0,0,10,16.0,0.0625,1820.0,2.7586756736962386,0.10513940356581354,15.6,0,1990,0,0
Brazil,BRA,1998,0,1,0,1,1,0,0,4,5,8,15,4,4,4,32,171,2.671875,CONMEBOL,5105.89246192003,863711007325.493,0.338097901952338,18.0,7.0,169159655.0,18.946353531077243,1.0,1.48772098102752,79.789068166086,20.2389114085191,,68.848,33.1,39.3,,1.281,,4.75666999816895,,,,,,,,,1.48,94.193812,28091100.0,16.438584928207,3.19507629280051,10.15,18.1647519173076,3.34088713373843,,1.66229191975824,698850.0,59.6,,,0.2053082032398907,2.810395957620285,8.538150536459396,27.48450406753664,0,1,0,0,0,0,100,1.0,1.0,2080.0,0.40471550669955925,4.013424284637941,155.4,1,1990,0,1
Denmark,DEN,1998,0,0,0,0,0,0,0,0,0,0,1,12,99,99,32,171,2.671875,UEFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,47,10.0,0.1,1880.0,,,28.5,0,1990,0,0
France,FRA,1998,1,0,0,1,1,1,1,0,0,3,10,12,99,99,32,171,2.671875,UEFA,24869.4030795939,1496906382032.47,3.45259434279616,9.0,5.0,60190684.0,17.91302814747334,7.0,0.37054023067343,75.8918556090764,111.681387883848,,78.6048780487805,4.4,5.7,,3.315,,5.71147012710571,,,,,,,,,6.32,100.0,42232400.0,51.4214328030771,0.651126867833072,12.074,20.1267071009099,1.97196226741527,46.2748834301802,2.2468089386267,452200.0,31.7,2.10343,,1.0,1.0,10.121393534884714,28.034421682358055,1,0,0,0,0,0,90,3.0,0.3333333333333333,2020.0,1.971258334118645,1.4280636412658112,45.599999999999994,1,1990,1,0
Italy,ITA,1998,0,0,0,0,0,0,0,3,5,7,13,4,16,4,32,171,2.671875,UEFA,22365.1837644545,1272729786996.77,1.8043732818638,10.0,6.0,56906744.0,17.85692441579901,10.0,0.0287740158774372,67.0286199053679,193.487960286967,,78.9756097560976,5.3,6.2,,4.049,,4.44093990325928,,,,,,,,,4.56,100.0,27462700.0,44.997874273345,1.95508557719381,12.117,20.2331937912659,0.207433276751061,41.1098536280353,1.63621282256544,554100.0,36.7,1.00275,,0.8993052102165577,0.9454410586196362,10.015260732441934,27.87218514824095,1,0,0,0,0,0,93,4.0,0.25,1980.0,1.7727628905557096,1.3501500007745608,130.3,1,1990,1,0
